Frame,Keypoint,X_mm,Y_mm,Z_mm
444,4,-1582.8348267128,4521.0000457218,576.029772921919
444,5,-1608.50280694431,4470.73804169976,574.155264649157
444,6,-1614.80631384378,4458.66808607925,573.727701394142
444,7,-1626.45181058307,4450.63505556021,573.222580223316
444,8,-1612.05738477893,4556.56596317758,564.044455899912
444,9,-1681.32958188608,4468.44577638854,557.76335241179
444,10,-1598.12591124852,4518.37110822598,510.033929313734
444,11,-1620.33460867805,4487.3182074442,510.34240683475
444,12,-1600.72115909037,4673.91990637466,370.199744516947
444,13,-1773.48224390185,4433.8343106722,371.310521204462
444,15,-1803.43662509753,4379.02945627851,134.603552348693
444,17,-1743.2338929164,4373.10507260585,-87.5137947084518
444,19,-1729.56098666984,4349.20778255092,-162.599684858195
444,21,-1692.63289326617,4357.00833412086,-158.490537337942
444,22,-1584.07365684058,4726.12510509064,-145.112493619199
444,23,-1695.1532973005,4376.61361517467,-133.057646531097
444,24,-1627.1070081275,4619.9477086376,-90.804011860623
444,25,-1733.99570812199,4472.94969260955,-84.2069449048228
444,26,-1657.3119408642,4613.0955625567,-459.192526544389
444,27,-1805.78574787302,4560.69957587258,-462.279396948057
444,28,-1662.81794677233,4620.75212175316,-824.279483382054
444,32,-1497.17863904092,4489.61769386547,-891.665698945394
445,1,-1554.49035181744,4472.29655650662,540.151036115345
445,2,-1565.57526448243,4498.14963057642,576.479558690413
445,3,-1563.15333206348,4513.92443255378,577.949906906069
445,4,-1559.40381480041,4526.35448124802,578.958065328526
445,5,-1575.71581414274,4458.43824683706,573.888318427425
445,6,-1579.91809834571,4443.95609960939,572.454081269701
445,7,-1587.48577044232,4430.68007854053,570.966454638171
445,8,-1593.97546397227,4571.79971735635,568.398918166942
445,9,-1653.06460412241,4460.62466964915,558.817990867875
445,10,-1565.75198141679,4509.29287214585,510.555444513145
445,11,-1577.0551626115,4462.23171236535,508.183390287783
445,12,-1545.05549831772,4631.5455708856,365.593915092893
445,13,-1741.87863581335,4418.93286689039,370.233263253513
445,14,-1570.92112589364,4711.83575317648,116.499846167531
445,15,-1810.84242089203,4414.17191797656,134.711270542199
445,16,-1538.69328791028,4723.47996768311,-102.826522857209
445,17,-1758.50604344086,4385.27009360031,-92.9070335380972
445,18,-1538.7237632692,4729.60418165411,-176.483065682427
445,19,-1747.96743679526,4364.74088199175,-168.773114543777
445,20,-1537.15083073839,4708.85062939126,-178.497025045344
445,21,-1709.7561745831,4367.13681725498,-165.558779643959
445,22,-1544.82674712459,4698.36980896032,-152.740696831337
445,23,-1713.77790430193,4389.88997680788,-139.959049963028
445,24,-1605.85750750613,4607.90289376745,-91.7915820989129
445,25,-1714.07538517048,4467.23333384322,-85.187140356835
445,26,-1631.79791285935,4595.79137066775,-460.210924729479
445,27,-1753.15729843301,4517.96142373081,-460.637347189739
445,28,-1652.9967438796,4608.13648590934,-825.729635910603
445,32,-1498.57252457953,4499.13343099379,-895.655877566789
445,33,-1857.57212123333,4552.52450368618,-897.629705954309
446,1,-1534.91781450051,4463.27683078759,538.543587731986
446,2,-1545.87830355208,4489.02494271535,574.994951562615
446,3,-1545.06247108532,4506.69612792557,576.913976894347
446,4,-1541.88373120507,4519.86662240072,578.103647124836
446,5,-1550.46772964907,4445.47726301495,571.018969784871
446,6,-1556.36639439973,4434.24922732803,569.915141555306
446,7,-1566.66525780369,4424.50594906628,568.879568504153
446,8,-1578.55558612369,4568.47622995096,567.425141340559
446,9,-1633.53399701989,4457.38748776995,557.259408323678
446,10,-1546.79752415555,4503.04831567304,509.460695798247
446,11,-1559.09429049261,4456.95711006532,507.168382583678
446,12,-1520.52071290197,4622.21020086014,364.138366400119
446,13,-1757.57682401975,4452.61160414552,371.7255779683
446,14,-1529.95639483146,4683.55034273117,112.610313621248
446,15,-1826.97865265499,4440.74801568567,129.91201017598
446,16,-1505.21449924815,4700.6862537837,-107.308934011016
446,17,-1769.28975338435,4380.17216344925,-95.4530380674944
446,18,-1497.53853033658,4699.65073701071,-181.118224878084
446,19,-1782.69173487151,4382.64318860578,-171.243736378335
446,20,-1497.25366317116,4678.14725727721,-183.756752550878
446,21,-1741.8966525902,4374.58290365623,-167.162779196651
446,22,-1508.14118935382,4671.51926603092,-158.207180071919
446,23,-1728.61860498813,4380.51765503239,-140.70831291469
446,24,-1589.68479840167,4601.72281909543,-92.8272713185741
446,25,-1707.73560527996,4471.15030411538,-85.9058221225216
446,26,-1612.59403223948,4585.96911900334,-459.601161049725
446,27,-1687.07897891913,4455.33176282139,-455.754484842525
446,28,-1644.77972768402,4598.01486571494,-825.820620625215
446,32,-1498.64540443397,4498.50203816101,-896.164885333369
447,1,-1511.68097734808,4445.49518833153,536.579779210718
447,2,-1517.67778659189,4464.09650778252,572.279959734975
447,3,-1516.16759726078,4480.54578106646,574.112883575521
447,4,-1513.79306931957,4495.94016457732,575.431377710946
447,5,-1526.35303977308,4427.70227463589,568.331952846415
447,6,-1532.83880364978,4416.88691458033,567.003974974775
447,7,-1544.20718396471,4408.59200436903,565.989979524403
447,8,-1554.54043158861,4552.11151234137,565.822763119797
447,9,-1608.68018010788,4440.0226038442,554.514043478725
447,10,-1526.40643146008,4490.08653362059,508.114286390703
447,11,-1540.52251065328,4445.89327720122,506.226925913524
447,12,-1505.61343163194,4622.98206887728,366.54868377819
447,13,-1747.12828148648,4447.69030696386,372.218960842773
447,14,-1489.09775553969,4651.66926408727,111.009655507278
447,15,-1828.55553922806,4442.78816097636,128.298936286058
447,16,-1462.89243774307,4666.87847547492,-109.305258456265
447,17,-1783.9096301372,4376.87540987785,-96.1113282287583
447,18,-1453.64037350657,4663.8149208373,-183.545984273114
447,19,-1820.54849416841,4403.33980358054,-172.266534860773
447,20,-1463.82846833267,4654.68586794059,-185.947316707094
447,21,-1772.27532481471,4377.91115714176,-167.55119516067
447,22,-1475.05989614323,4648.69633937312,-160.188909179417
447,23,-1745.80597177889,4370.08020308573,-140.729189622515
447,24,-1573.10574770692,4599.67254754276,-92.8663688848234
447,25,-1695.07379376042,4471.35258464656,-84.9620745808948
447,26,-1590.76267178976,4571.33684966871,-460.319457660853
447,27,-1616.0037276128,4395.01782592824,-447.054931807757
447,28,-1643.97298795666,4596.69349611279,-824.341939461877
447,29,-1819.36930182461,4567.97454064367,-773.895294746765
447,30,-1690.22152901733,4620.3230555159,-880.827445088736
447,32,-1499.96226593815,4500.4923120699,-896.33169492932
447,33,-1779.47499215388,4514.08241313987,-882.664892061523
448,1,-1489.46659525352,4433.29460256563,536.049730198963
448,2,-1493.93178996492,4449.6198867228,571.488342715727
448,3,-1492.30311913892,4466.18020906885,573.392301659179
448,4,-1489.51341000468,4482.3239961256,574.579494214865
448,5,-1502.65106215788,4413.34659914597,567.059719075861
448,6,-1507.92134950504,4400.40218479128,565.032514685713
448,7,-1518.39695473326,4391.09516097869,563.633155686871
448,8,-1526.69973755692,4534.51544949304,564.566863432418
448,9,-1578.27524750124,4417.86494316958,551.997385499409
448,10,-1506.73975913556,4482.75279236321,507.799949932176
448,11,-1516.89651363253,4431.10417008371,505.367325870938
448,12,-1479.41895289241,4600.85633310324,365.601403800036
448,13,-1727.27355427101,4436.65471929361,371.360990738551
448,14,-1469.27991040997,4642.837014615,110.231276376163
448,15,-1840.20838376373,4458.2144036886,128.576337752728
448,16,-1426.32764403955,4637.60581325328,-108.979695124479
448,17,-1815.16051472831,4384.68521767276,-97.0082758616478
448,18,-1412.23129971435,4630.45501893593,-182.917033190202
448,19,-1849.83278839947,4397.99645674022,-171.84597999452
448,20,-1418.80546518376,4615.12791568817,-183.943852507344
448,21,-1805.84860804058,4377.36602382213,-168.212612968445
448,22,-1434.30056596036,4613.7699118104,-159.303121369715
448,23,-1783.36031791628,4375.73786442731,-141.553960360708
448,24,-1553.57119829923,4580.90842804708,-92.6211935623976
448,25,-1673.42446961371,4450.86014710635,-84.3968262104975
448,26,-1580.49668843417,4562.37081235114,-462.963578391398
448,27,-1546.81817301922,4336.47934870286,-437.266456621414
448,28,-1651.42137131964,4603.50606754572,-826.95014779401
448,29,-1747.77618908461,4515.82953715394,-763.379595695645
448,32,-1514.27418935028,4516.3577829825,-900.896790057095
448,33,-1658.50803476702,4421.19106086453,-863.293460720906
449,1,-1463.13491682217,4416.17677725946,535.127883544812
449,2,-1465.86649114575,4432.65605705754,569.364847577175
449,3,-1463.4735925945,4449.16674841614,570.881664477091
449,4,-1459.66392207686,4465.32943098023,571.684675132569
449,5,-1479.2487431018,4401.72406502238,567.244505735526
449,6,-1484.86631930555,4388.66953556348,565.979381973153
449,7,-1494.07652057032,4376.80340161161,564.894350910266
449,8,-1497.01925355027,4515.76507443833,561.72532472293
449,9,-1554.77085540853,4402.11877588365,554.297076458901
449,10,-1476.75616997792,4458.06477328368,505.717472280458
449,11,-1490.33459061529,4411.00914942097,504.143227049701
449,12,-1454.69987663655,4588.38581922006,361.58896699041
449,13,-1692.45537185871,4406.57912631838,374.011435570192
449,14,-1418.35855207777,4602.09911405777,107.065644881933
449,15,-1808.69333351996,4433.62984073591,132.60058277834
449,16,-1350.88447307782,4570.72635157556,-105.819174487747
449,17,-1834.80077567198,4391.54103856259,-89.9363559845506
449,18,-1344.43465209751,4567.82225325402,-180.026912077463
449,19,-1882.88522138102,4412.221037595,-160.230122447964
449,20,-1353.34394468073,4561.68545955115,-181.306943541458
449,21,-1843.79057496228,4392.77574809584,-165.314979204109
449,22,-1363.51914198683,4556.9316757917,-155.724141861924
449,23,-1816.45189759063,4387.17327842851,-141.039716030344
449,24,-1533.67370403362,4569.09922348725,-91.4922030054834
449,25,-1650.80087055524,4430.18831157176,-80.6149726627091
449,26,-1561.85021465494,4546.64846163166,-454.116497947346
449,27,-1542.93133742157,4346.88812813756,-427.323501158369
449,28,-1610.89423268409,4564.14533038823,-811.37966121274
449,29,-1647.27111935882,4433.97518115241,-763.805910936873
449,30,-1665.65596916933,4594.77760831588,-868.37515729937
449,31,-1709.87595815732,4498.53603110326,-810.16517353141
449,32,-1507.39890309163,4506.68045456812,-898.859189642298
449,33,-1549.83496319417,4341.2531378401,-868.685871993397
450,1,-1444.52212624825,4396.74540163858,532.427790169891
450,2,-1446.45135910131,4413.33006104242,566.62390995335
450,3,-1443.19655783219,4427.56942775402,567.902196053756
450,4,-1440.20794620616,4443.10449469207,568.792696978991
450,5,-1459.74824291848,4382.62520141018,565.110924236777
450,6,-1468.24866331284,4371.84780395378,564.648787532896
450,7,-1481.05445771197,4365.00101195134,564.482883689175
450,8,-1477.13109625709,4497.92945703961,559.319727956471
450,9,-1538.46830170037,4389.76627189999,554.309047322233
450,10,-1457.36136382757,4438.72000315768,503.699674566766
450,11,-1474.32754851172,4395.65928291969,502.659829549969
450,12,-1439.12707279933,4583.24108449863,361.307817325796
450,13,-1668.74081947114,4387.55511037174,374.717158517932
450,14,-1400.35933976459,4598.14695420176,107.839497941011
450,15,-1811.20962270176,4434.75494539075,138.866215138029
450,16,-1314.19046584229,4544.30171580983,-100.476737571421
450,17,-1847.81188344389,4395.3478400604,-78.4953777237903
450,18,-1302.16511445002,4535.99346646758,-176.823093732605
450,19,-1885.16052250266,4402.22163717782,-149.06783265148
450,20,-1311.26325403952,4528.24041264482,-177.429106023622
450,21,-1850.51829967015,4386.06870972622,-155.21227321592
450,22,-1322.76522517143,4526.0501230032,-151.520526581019
450,23,-1825.14250346799,4384.40887599003,-131.821484547319
450,24,-1512.81328622146,4553.98751485317,-89.6791536733636
450,25,-1627.07743412308,4410.2775886755,-79.2391179315158
450,26,-1545.29744203052,4533.12199611637,-445.806247686531
450,27,-1517.34811248843,4339.73890426273,-422.224915398803
450,28,-1581.03007570988,4534.00047951735,-797.177177651489
450,29,-1573.86450618152,4392.34364298179,-779.464897767238
450,30,-1621.35293732475,4550.66244092126,-843.48113306439
450,31,-1624.47243938044,4445.0528359549,-824.482117310854
450,32,-1518.17383180512,4525.24997675755,-898.271339846245
450,33,-1487.68535913746,4303.59941356625,-874.216559337061
451,1,-1419.16702351351,4367.52878194587,529.992017164889
451,2,-1425.89247222572,4391.48304836059,564.840353227037
451,3,-1423.52449810309,4407.37793505382,566.327997273606
451,4,-1420.68078096045,4421.99857504716,567.205881762985
451,5,-1437.05674455038,4356.7710750658,562.875913095557
451,6,-1446.45538170787,4348.06647225852,562.676792884988
451,7,-1459.75484403787,4343.54331203176,562.636062780833
451,8,-1458.59068491667,4482.78805589629,557.898130101314
451,9,-1516.46095949344,4370.51679231217,552.096646375394
451,10,-1432.53840458017,4414.27248244544,501.78339680076
451,11,-1447.57132669609,4366.61153088462,500.067707824632
451,12,-1412.32559209416,4555.55478317758,358.169176835628
451,13,-1640.98639752817,4365.72788374163,372.033832246866
451,14,-1371.68990656445,4574.18326724144,108.920960608622
451,15,-1788.21685704606,4411.40253013797,139.326834054143
451,16,-1273.49850269271,4504.65613901285,-93.7993131064629
451,17,-1852.38615711647,4398.00613454261,-68.5545270063875
451,18,-1254.87578050317,4493.46933991884,-171.559631746698
451,19,-1890.09114679336,4403.86688949154,-139.968715708981
451,20,-1263.31118463196,4486.72276482757,-171.656971105635
451,21,-1873.05065336113,4404.40649336907,-145.732146331492
451,22,-1277.80760444714,4487.43889878258,-145.692906167349
451,23,-1847.35595654427,4403.4075928404,-123.543459875609
451,24,-1497.16994550866,4540.35259645586,-89.1336278842663
451,25,-1606.92464397526,4393.40931915586,-79.2964048570284
451,26,-1550.00419070053,4542.24821215029,-445.872352515226
451,27,-1489.03101790839,4324.17904145111,-418.131870013328
451,28,-1593.34213065768,4546.29296933507,-803.754617872815
451,29,-1520.85438039168,4362.7893866205,-791.390191638775
451,30,-1637.64823185297,4565.62289155766,-851.000008783543
451,31,-1580.11040087522,4421.45417301961,-843.939160356944
451,32,-1526.54533578555,4544.40551449286,-906.732055411574
451,33,-1436.33970423256,4294.71046718026,-887.03744514256
452,1,-1396.13039936908,4341.85882781184,526.902808234433
452,2,-1404.60697213048,4367.2946243642,562.176774246431
452,3,-1401.30514183511,4381.65742332657,563.616016750318
452,4,-1396.84443953954,4394.2947509535,564.483285245125
452,5,-1420.01383383412,4337.79575251764,560.898426519357
452,6,-1431.36572941174,4332.51118746802,561.004837664268
452,7,-1444.17546992057,4328.70669807978,560.866336978097
452,8,-1435.38542471302,4454.81618192072,555.128451197113
452,9,-1498.41616429196,4354.63297752507,549.227777110264
452,10,-1407.27965301443,4387.01626164171,499.448222426602
452,11,-1425.16814212139,4343.77087871213,497.4551221931
452,12,-1393.85985203476,4536.5540898832,356.017939916148
452,13,-1619.92494369875,4348.17244922438,369.506920310145
452,14,-1349.53324970376,4550.25246622143,108.70225508348
452,15,-1768.51679253373,4392.03161111326,141.161755826235
452,16,-1239.10379976424,4474.61701764364,-90.1814232058989
452,17,-1850.7071589566,4392.95323860131,-61.7729462186418
452,18,-1216.21520365022,4461.91505788245,-168.454161599749
452,19,-1895.54268506218,4404.30652543755,-130.914201328848
452,20,-1215.44658189074,4443.50876469593,-167.433248521605
